frame,source_track,target_track,ttc_std,ttc_mod,pair_risk_mod,pair_risk_std
133,48,36,10.0,6.955320835113525,0.15995251776844094,0.035673993347252395
133,49,36,10.0,7.413985729217529,0.0868582922755014,0.035673993347252395
134,6,48,10.0,8.552834510803223,0.035673993347252395,0.035673993347252395
134,6,40,10.0,4.483935832977295,0.2724622682322498,0.035673993347252395
134,6,36,10.0,6.595426082611084,0.20275060049973634,0.035673993347252395
134,6,47,10.0,4.5990519523620605,0.3183863028450107,0.035673993347252395
134,11,37,10.0,3.603849172592163,0.2996455582678162,0.035673993347252395
134,36,50,10.0,6.991387844085693,0.15365150834016925,0.035673993347252395
134,36,48,10.0,6.88456916809082,0.16750606932226494,0.035673993347252395
134,36,45,10.0,6.9345574378967285,0.13671918484801565,0.035673993347252395
134,36,41,10.0,6.87117862701416,0.1623145717098184,0.035673993347252395
134,36,40,10.0,4.9977126121521,0.27062146191282005,0.035673993347252395
134,36,6,10.0,6.595426082611084,0.20275060049973634,0.035673993347252395
134,36,47,2.035947322845459,1.0086396932601929,0.2750412729868476,0.035673993347252395
134,36,49,10.0,7.330431938171387,0.035673993347252395,0.035673993347252395
134,36,38,10.0,2.0,0.513417119032592,0.035673993347252395
134,37,11,10.0,3.603849172592163,0.2996455582678162,0.035673993347252395
134,38,48,10.0,3.8455629348754883,0.035673993347252395,0.035673993347252395
134,38,40,10.0,2.7424733638763428,0.44003615987092715,0.035673993347252395
134,38,36,10.0,2.0,0.513417119032592,0.035673993347252395
134,38,47,10.0,2.6444180011749268,0.46614529534222243,0.035673993347252395
134,40,50,10.0,5.376962661743164,0.2386461728802937,0.035673993347252395
134,40,48,10.0,4.906375408172607,0.25542575457491684,0.035673993347252395
134,40,45,10.0,5.225275993347168,0.23839451445744264,0.035673993347252395
134,40,41,10.0,5.43093729019165,0.21943473473539485,0.035673993347252395
134,40,6,10.0,4.483935832977295,0.2724622682322498,0.035673993347252395
134,40,36,10.0,4.9977126121521,0.27062146191282005,0.035673993347252395
134,40,47,0.0,0.0,1.0,1.0
134,40,38,10.0,2.7424733638763428,0.44003615987092715,0.035673993347252395
134,41,48,0.5236191153526306,0.4167201817035675,0.035673993347252395,0.035673993347252395
134,41,40,10.0,5.43093729019165,0.21943473473539485,0.035673993347252395
134,41,36,10.0,6.87117862701416,0.1623145717098184,0.035673993347252395
134,41,47,10.0,5.580257892608643,0.2401799975177507,0.035673993347252395
134,45,48,0.0,0.0,0.035673993347252395,0.035673993347252395
134,45,40,10.0,5.225275993347168,0.23839451445744264,0.035673993347252395
134,45,36,10.0,6.9345574378967285,0.13671918484801565,0.035673993347252395
134,45,47,10.0,5.404697418212891,0.258653160001391,0.035673993347252395
134,47,50,10.0,5.549011707305908,0.24499814716876386,0.035673993347252395
134,47,48,10.0,5.091476917266846,0.28642598019447507,0.035673993347252395
134,47,45,10.0,5.404697418212891,0.258653160001391,0.035673993347252395
134,47,41,10.0,5.580257892608643,0.2401799975177507,0.035673993347252395
134,47,40,0.0,0.0,1.0,1.0
134,47,6,10.0,4.5990519523620605,0.3183863028450107,0.035673993347252395
134,47,36,2.035947322845459,1.0086396932601929,0.2750412729868476,0.035673993347252395
134,47,38,10.0,2.6444180011749268,0.46614529534222243,0.035673993347252395
134,48,50,0.0,0.0,0.035673993347252395,0.035673993347252395
134,48,45,0.0,0.0,0.035673993347252395,0.035673993347252395
134,48,41,0.5236191153526306,0.4167201817035675,0.035673993347252395,0.035673993347252395
134,48,40,10.0,4.906375408172607,0.25542575457491684,0.035673993347252395
134,48,6,10.0,8.552834510803223,0.035673993347252395,0.035673993347252395
134,48,36,10.0,6.88456916809082,0.16750606932226494,0.035673993347252395
134,48,47,10.0,5.091476917266846,0.28642598019447507,0.035673993347252395
134,48,38,10.0,3.8455629348754883,0.035673993347252395,0.035673993347252395
134,49,36,10.0,7.330431938171387,0.035673993347252395,0.035673993347252395
134,50,48,0.0,0.0,0.035673993347252395,0.035673993347252395
134,50,40,10.0,5.376962661743164,0.2386461728802937,0.035673993347252395
134,50,36,10.0,6.991387844085693,0.15365150834016925,0.035673993347252395
134,50,47,10.0,5.549011707305908,0.24499814716876386,0.035673993347252395
135,6,40,10.0,4.311377048492432,0.2724622682322498,0.035673993347252395
135,6,47,10.0,4.689764022827148,0.3183863028450107,0.035673993347252395
135,6,36,10.0,6.483885288238525,0.21567360295613686,0.035673993347252395
135,11,37,10.0,3.615464925765991,0.2979067227907692,0.035673993347252395
135,36,50,10.0,6.919634819030762,0.1611978680801619,0.035673993347252395
135,36,45,10.0,6.8851118087768555,0.13671918484801565,0.035673993347252395
135,36,41,10.0,6.777050018310547,0.16960138490340862,0.035673993347252395
135,36,48,10.0,6.719451427459717,0.175738545002185,0.035673993347252395
135,36,40,10.0,4.859884738922119,0.27197271478427926,0.035673993347252395
135,36,47,10.0,4.976667404174805,0.2750412729868476,0.035673993347252395
135,36,6,10.0,6.483885288238525,0.21567360295613686,0.035673993347252395
135,36,38,10.0,2.0,0.513417119032592,0.035673993347252395
135,37,11,10.0,3.615464925765991,0.2979067227907692,0.035673993347252395
135,38,40,10.0,2.659099817276001,0.44003615987092715,0.035673993347252395
135,38,47,10.0,2.6355841159820557,0.46614529534222243,0.035673993347252395
135,38,36,10.0,2.0,0.513417119032592,0.035673993347252395
135,40,50,10.0,5.17142915725708,0.2386461728802937,0.035673993347252395
135,40,45,10.0,5.057332992553711,0.23839451445744264,0.035673993347252395
135,40,41,10.0,5.237217426300049,0.21943473473539485,0.035673993347252395
135,40,48,10.0,4.641256332397461,0.25542575457491684,0.035673993347252395
135,40,47,0.0,0.0,1.0,1.0
135,40,6,10.0,4.311377048492432,0.2724622682322498,0.035673993347252395
135,40,38,10.0,2.659099817276001,0.44003615987092715,0.035673993347252395
135,40,36,10.0,4.859884738922119,0.27197271478427926,0.035673993347252395
135,41,40,10.0,5.237217426300049,0.21943473473539485,0.035673993347252395
135,41,47,10.0,5.649857521057129,0.2401799975177507,0.035673993347252395
135,41,36,10.0,6.777050018310547,0.16960138490340862,0.035673993347252395
135,45,40,10.0,5.057332992553711,0.23839451445744264,0.035673993347252395
135,45,47,10.0,5.4879326820373535,0.258653160001391,0.035673993347252395
135,45,36,10.0,6.8851118087768555,0.13671918484801565,0.035673993347252395
135,47,50,10.0,5.607851028442383,0.24499814716876386,0.035673993347252395
135,47,45,10.0,5.4879326820373535,0.258653160001391,0.035673993347252395
135,47,41,10.0,5.649857521057129,0.2401799975177507,0.035673993347252395
135,47,48,10.0,5.063990592956543,0.28642598019447507,0.035673993347252395
135,47,40,0.0,0.0,1.0,1.0
135,47,6,10.0,4.689764022827148,0.3183863028450107,0.035673993347252395
135,47,38,10.0,2.6355841159820557,0.46614529534222243,0.035673993347252395
135,47,36,10.0,4.976667404174805,0.2750412729868476,0.035673993347252395
135,48,40,10.0,4.641256332397461,0.25542575457491684,0.035673993347252395
135,48,47,10.0,5.063990592956543,0.28642598019447507,0.035673993347252395
135,48,36,10.0,6.719451427459717,0.175738545002185,0.035673993347252395
135,50,40,10.0,5.17142915725708,0.2386461728802937,0.035673993347252395
135,50,47,10.0,5.607851028442383,0.24499814716876386,0.035673993347252395
135,50,36,10.0,6.919634819030762,0.1611978680801619,0.035673993347252395
136,6,40,10.0,4.17846155166626,0.2724622682322498,0.035673993347252395
136,6,47,10.0,4.770205497741699,0.3183863028450107,0.035673993347252395
136,6,36,10.0,6.364925384521484,0.2294844487012624,0.035673993347252395
136,11,37,10.0,3.6329245567321777,0.2955785985903093,0.035673993347252395
136,36,40,10.0,4.733371257781982,0.27197271478427926,0.035673993347252395
136,36,48,10.0,6.594728469848633,0.18445201137788902,0.035673993347252395
136,36,45,10.0,6.827702045440674,0.13671918484801565,0.035673993347252395
136,36,41,10.0,6.677631855010986,0.17710716733025764,0.035673993347252395
136,36,47,10.0,4.983109951019287,0.2750412729868476,0.035673993347252395
136,36,6,10.0,6.364925384521484,0.2294844487012624,0.035673993347252395
136,36,38,10.0,2.0,0.513417119032592,0.035673993347252395
136,37,11,10.0,3.6329245567321777,0.2955785985903093,0.035673993347252395
136,38,40,10.0,2.591890335083008,0.44003615987092715,0.035673993347252395
136,38,47,10.0,2.632547378540039,0.46614529534222243,0.035673993347252395
136,38,36,10.0,2.0,0.513417119032592,0.035673993347252395
136,40,48,10.0,4.466620445251465,0.25542575457491684,0.035673993347252395
136,40,45,10.0,4.909008502960205,0.23839451445744264,0.035673993347252395
136,40,41,10.0,5.074477195739746,0.21943473473539485,0.035673993347252395
136,40,47,0.0,0.0,1.0,1.0
136,40,6,10.0,4.17846155166626,0.2724622682322498,0.035673993347252395
136,40,36,10.0,4.733371257781982,0.27197271478427926,0.035673993347252395
136,40,38,10.0,2.591890335083008,0.44003615987092715,0.035673993347252395
136,41,40,10.0,5.074477195739746,0.21943473473539485,0.035673993347252395
136,41,47,10.0,5.699777126312256,0.2401799975177507,0.035673993347252395
136,41,36,10.0,6.677631855010986,0.17710716733025764,0.035673993347252395
136,45,40,10.0,4.909008502960205,0.23839451445744264,0.035673993347252395
136,45,47,10.0,5.549707412719727,0.258653160001391,0.035673993347252395
136,45,36,10.0,6.827702045440674,0.13671918484801565,0.035673993347252395
136,47,40,0.0,0.0,1.0,1.0
136,47,48,10.0,5.079639911651611,0.28642598019447507,0.035673993347252395
136,47,45,10.0,5.549707412719727,0.258653160001391,0.035673993347252395
136,47,41,10.0,5.699777126312256,0.2401799975177507,0.035673993347252395
136,47,6,10.0,4.770205497741699,0.3183863028450107,0.035673993347252395
136,47,36,10.0,4.983109951019287,0.2750412729868476,0.035673993347252395
136,47,38,10.0,2.632547378540039,0.46614529534222243,0.035673993347252395
136,48,40,10.0,4.466620445251465,0.25542575457491684,0.035673993347252395
136,48,47,10.0,5.079639911651611,0.28642598019447507,0.035673993347252395
136,48,36,10.0,6.594728469848633,0.18445201137788902,0.035673993347252395
136,49,51,0.0,0.0,1.0,1.0
136,51,49,0.0,0.0,1.0,1.0
137,6,40,10.0,4.063699245452881,0.2724622682322498,0.035673993347252395
137,6,47,10.0,3.433469533920288,0.31385242390915585,0.035673993347252395
137,6,36,10.0,6.238361835479736,0.24411553722415244,0.035673993347252395
137,11,37,10.0,3.656461477279663,0.2926708507354549,0.035673993347252395
137,36,40,10.0,4.60763692855835,0.27197271478427926,0.035673993347252395
137,36,45,10.0,6.757876396179199,0.13671918484801565,0.035673993347252395
137,36,48,10.0,6.469120979309082,0.18445201137788902,0.035673993347252395
137,36,47,10.0,4.151325702667236,0.2750412729868476,0.035673993347252395
137,36,41,10.0,6.572939395904541,0.1847746430574471,0.035673993347252395
137,36,6,10.0,6.238361835479736,0.24411553722415244,0.035673993347252395
137,36,38,10.0,2.0,0.8816113374020775,0.5325812008403151
137,37,11,10.0,3.656461477279663,0.2926708507354549,0.035673993347252395
137,38,40,10.0,2.536177635192871,0.44003615987092715,0.035673993347252395
137,38,47,10.0,2.2918894290924072,0.46614529534222243,0.035673993347252395
137,38,36,10.0,2.0,0.8816113374020775,0.5325812008403151
137,40,45,10.0,4.759718418121338,0.23839451445744264,0.035673993347252395
137,40,48,10.0,4.3177971839904785,0.25542575457491684,0.035673993347252395
137,40,47,0.0,0.0,1.0,1.0
137,40,41,10.0,4.922987461090088,0.21943473473539485,0.035673993347252395
137,40,36,10.0,4.60763692855835,0.27197271478427926,0.035673993347252395
137,40,6,10.0,4.063699245452881,0.2724622682322498,0.035673993347252395
137,40,38,10.0,2.536177635192871,0.44003615987092715,0.035673993347252395
137,41,40,10.0,4.922987461090088,0.21943473473539485,0.035673993347252395
137,41,47,10.0,4.295743465423584,0.2401799975177507,0.035673993347252395
137,41,36,10.0,6.572939395904541,0.1847746430574471,0.035673993347252395
137,45,40,10.0,4.759718418121338,0.23839451445744264,0.035673993347252395
137,45,47,10.0,4.163194179534912,0.258653160001391,0.035673993347252395
137,45,36,10.0,6.757876396179199,0.13671918484801565,0.035673993347252395
137,47,40,0.0,0.0,1.0,1.0
137,47,45,10.0,4.163194179534912,0.258653160001391,0.035673993347252395
137,47,48,10.0,3.7508254051208496,0.28562676974345924,0.035673993347252395
137,47,41,10.0,4.295743465423584,0.2401799975177507,0.035673993347252395
137,47,36,10.0,4.151325702667236,0.2750412729868476,0.035673993347252395
137,47,6,10.0,3.433469533920288,0.31385242390915585,0.035673993347252395
137,47,38,10.0,2.2918894290924072,0.46614529534222243,0.035673993347252395
137,48,40,10.0,4.3177971839904785,0.25542575457491684,0.035673993347252395
137,48,47,10.0,3.7508254051208496,0.28562676974345924,0.035673993347252395
137,48,36,10.0,6.469120979309082,0.18445201137788902,0.035673993347252395
137,49,51,0.0,0.0,1.0,1.0
137,51,49,0.0,0.0,1.0,1.0
138,6,40,10.0,3.9704880714416504,0.2724622682322498,0.035673993347252395
138,6,47,10.0,3.476497173309326,0.30733606234590544,0.035673993347252395
138,6,36,10.0,6.104188919067383,0.2594402485528026,0.035673993347252395
138,11,37,10.0,3.68612003326416,0.28919904701491045,0.035673993347252395
138,36,40,10.0,4.486179828643799,0.27197271478427926,0.035673993347252395
138,36,45,10.0,6.67450475692749,0.13671918484801565,0.035673993347252395
138,36,47,10.0,4.123557090759277,0.2750412729868476,0.035673993347252395
138,36,48,10.0,6.34522819519043,0.20385609877494762,0.035673993347252395
138,36,41,10.0,6.463188648223877,0.19253047369471843,0.035673993347252395
138,36,6,10.0,6.104188919067383,0.2594402485528026,0.035673993347252395
138,36,38,10.0,2.0,0.9129986453441019,0.634381740886709
138,37,11,10.0,3.68612003326416,0.28919904701491045,0.035673993347252395
138,38,40,10.0,2.4928667545318604,0.44003615987092715,0.035673993347252395
138,38,47,10.0,2.28977370262146,0.46451631346025896,0.035673993347252395
138,38,36,10.0,2.0,0.9129986453441019,0.634381740886709
138,40,45,10.0,4.616798400878906,0.23839451445744264,0.035673993347252395
138,40,47,0.0,0.0,1.0,1.0
138,40,48,10.0,4.199153423309326,0.25542575457491684,0.035673993347252395
138,40,41,10.0,4.788249969482422,0.21943473473539485,0.035673993347252395
138,40,36,10.0,4.486179828643799,0.27197271478427926,0.035673993347252395
138,40,6,10.0,3.9704880714416504,0.2724622682322498,0.035673993347252395
138,40,38,10.0,2.4928667545318604,0.44003615987092715,0.035673993347252395
138,41,40,10.0,4.788249969482422,0.21943473473539485,0.035673993347252395
138,41,47,10.0,4.303245544433594,0.2401799975177507,0.035673993347252395
138,41,36,10.0,6.463188648223877,0.19253047369471843,0.035673993347252395
138,45,40,10.0,4.616798400878906,0.23839451445744264,0.035673993347252395
138,45,47,10.0,4.155031681060791,0.258653160001391,0.035673993347252395
138,45,36,10.0,6.67450475692749,0.13671918484801565,0.035673993347252395
138,47,40,0.0,0.0,1.0,1.0
138,47,45,10.0,4.155031681060791,0.258653160001391,0.035673993347252395
138,47,48,10.0,3.7592079639434814,0.2828317350319326,0.035673993347252395
138,47,41,10.0,4.303245544433594,0.2401799975177507,0.035673993347252395
138,47,36,10.0,4.123557090759277,0.2750412729868476,0.035673993347252395
138,47,6,10.0,3.476497173309326,0.30733606234590544,0.035673993347252395
138,47,38,10.0,2.28977370262146,0.46451631346025896,0.035673993347252395
138,48,40,10.0,4.199153423309326,0.25542575457491684,0.035673993347252395
138,48,47,10.0,3.7592079639434814,0.2828317350319326,0.035673993347252395
138,48,36,10.0,6.34522819519043,0.20385609877494762,0.035673993347252395
138,49,51,0.0,0.0,1.0,1.0
138,51,49,0.0,0.0,1.0,1.0
139,6,47,10.0,3.539440393447876,0.30619962747542295,0.035673993347252395
139,6,40,10.0,3.9007654190063477,0.27224166658613863,0.035673993347252395
139,6,36,10.0,5.962419509887695,0.27528857980605986,0.035673993347252395
139,11,37,10.0,3.7219202518463135,0.28519213149471123,0.035673993347252395
139,11,40,10.0,6.497067928314209,0.18639308644695773,0.035673993347252395
139,36,41,10.0,6.348586559295654,0.20030724930134142,0.035673993347252395
139,36,48,10.0,6.224577903747559,0.21406505902654063,0.035673993347252395
139,36,47,10.0,4.100957870483398,0.2750412729868476,0.035673993347252395
139,36,45,10.0,6.57849645614624,0.19170928382808156,0.035673993347252395
139,36,40,10.0,4.372004508972168,0.27197271478427926,0.035673993347252395
139,36,6,10.0,5.962419509887695,0.27528857980605986,0.035673993347252395
139,36,38,10.0,2.0,0.9129986453441019,0.634381740886709
139,37,11,10.0,3.7219202518463135,0.28519213149471123,0.035673993347252395
139,38,47,10.0,2.3002758026123047,0.46427092089224625,0.035673993347252395
139,38,40,10.0,2.4626951217651367,0.4376953688773368,0.035673993347252395
139,38,36,10.0,2.0,0.9129986453441019,0.634381740886709
139,40,41,10.0,4.674416542053223,0.21943473473539485,0.035673993347252395
139,40,11,10.0,6.497067928314209,0.18639308644695773,0.035673993347252395
139,40,48,10.0,4.112246990203857,0.25542575457491684,0.035673993347252395
139,40,47,0.0,0.0,1.0,1.0
139,40,45,10.0,4.487912654876709,0.23839451445744264,0.035673993347252395
139,40,6,10.0,3.9007654190063477,0.27224166658613863,0.035673993347252395
139,40,38,10.0,2.4626951217651367,0.4376953688773368,0.035673993347252395
139,40,36,10.0,4.372004508972168,0.27197271478427926,0.035673993347252395
139,41,47,10.0,4.327942371368408,0.2401799975177507,0.035673993347252395
139,41,40,10.0,4.674416542053223,0.21943473473539485,0.035673993347252395
139,41,36,10.0,6.348586559295654,0.20030724930134142,0.035673993347252395
139,45,47,10.0,4.1600341796875,0.258653160001391,0.035673993347252395
139,45,40,10.0,4.487912654876709,0.23839451445744264,0.035673993347252395
139,45,36,10.0,6.57849645614624,0.19170928382808156,0.035673993347252395
139,47,41,10.0,4.327942371368408,0.2401799975177507,0.035673993347252395
139,47,48,10.0,3.795604944229126,0.2828317350319326,0.035673993347252395
139,47,45,10.0,4.1600341796875,0.258653160001391,0.035673993347252395
139,47,40,0.0,0.0,1.0,1.0
139,47,6,10.0,3.539440393447876,0.30619962747542295,0.035673993347252395
139,47,38,10.0,2.3002758026123047,0.46427092089224625,0.035673993347252395
139,47,36,10.0,4.100957870483398,0.2750412729868476,0.035673993347252395
139,48,47,10.0,3.795604944229126,0.2828317350319326,0.035673993347252395
139,48,40,10.0,4.112246990203857,0.25542575457491684,0.035673993347252395
139,48,36,10.0,6.224577903747559,0.21406505902654063,0.035673993347252395
139,49,51,0.0,0.0,1.0,1.0
139,51,49,0.0,0.0,1.0,1.0
139,51,52,10.0,3.8789479732513428,0.996667917226383,0.9890122336432314
139,52,51,10.0,3.8789479732513428,0.996667917226383,0.9890122336432314
140,6,47,10.0,3.550554037094116,0.30349300386909034,0.035673993347252395
140,6,36,10.0,5.813248634338379,0.29141908666185784,0.035673993347252395
140,11,47,10.0,6.044798851013184,0.16980913804682138,0.035673993347252395
140,11,37,10.0,3.7637765407562256,0.2806877766685218,0.035673993347252395
140,36,47,10.0,4.03702449798584,0.2750412729868476,0.035673993347252395
140,36,48,10.0,6.107242107391357,0.22441375555838353,0.035673993347252395
140,36,45,10.0,6.47169303894043,0.19170928382808156,0.035673993347252395
140,36,41,10.0,6.22953462600708,0.2080287125537294,0.035673993347252395
140,36,6,10.0,5.813248634338379,0.29141908666185784,0.035673993347252395
140,36,38,10.0,2.0,0.9437261465608708,0.7485657179365488
140,37,11,10.0,3.7637765407562256,0.2806877766685218,0.035673993347252395
140,38,47,10.0,2.301861047744751,0.46221339754370533,0.035673993347252395
140,38,36,10.0,2.0,0.9437261465608708,0.7485657179365488
140,41,47,10.0,4.295318603515625,0.2401799975177507,0.035673993347252395
140,41,36,10.0,6.22953462600708,0.2080287125537294,0.035673993347252395
140,45,47,10.0,4.106144428253174,0.258653160001391,0.035673993347252395
140,45,36,10.0,6.47169303894043,0.19170928382808156,0.035673993347252395
140,47,11,10.0,6.044798851013184,0.16980913804682138,0.035673993347252395
140,47,48,10.0,3.7887094020843506,0.2814742634609052,0.035673993347252395
140,47,45,10.0,4.106144428253174,0.258653160001391,0.035673993347252395
140,47,41,10.0,4.295318603515625,0.2401799975177507,0.035673993347252395
140,47,6,10.0,3.550554037094116,0.30349300386909034,0.035673993347252395
140,47,38,10.0,2.301861047744751,0.46221339754370533,0.035673993347252395
140,47,36,10.0,4.03702449798584,0.2750412729868476,0.035673993347252395
140,48,47,10.0,3.7887094020843506,0.2814742634609052,0.035673993347252395
140,48,36,10.0,6.107242107391357,0.22441375555838353,0.035673993347252395
140,49,51,0.0,0.0,1.0,1.0
140,51,49,0.0,0.0,1.0,1.0
140,51,52,10.0,3.8017141819000244,0.996667917226383,0.9890122336432314
140,51,53,10.0,5.296900749206543,0.1737435358036554,0.035673993347252395
140,52,51,10.0,3.8017141819000244,0.996667917226383,0.9890122336432314
140,53,51,10.0,5.296900749206543,0.1737435358036554,0.035673993347252395
141,6,47,10.0,3.5771901607513428,0.29859491089652945,0.035673993347252395
141,6,40,10.0,3.954108715057373,0.27224166658613863,0.035673993347252395
141,6,36,10.0,5.656899929046631,0.30753235445590227,0.035673993347252395
141,11,47,10.0,5.875117301940918,0.16980913804682138,0.035673993347252395
141,11,40,10.0,6.183066368103027,0.19086680922229357,0.035673993347252395
141,11,37,10.0,3.811537027359009,0.2757308478211489,0.035673993347252395
141,36,47,10.0,3.9788498878479004,0.2750412729868476,0.035673993347252395
141,36,40,10.0,4.24995756149292,0.27197271478427926,0.035673993347252395
141,36,6,10.0,5.656899929046631,0.30753235445590227,0.035673993347252395
141,36,48,10.0,5.991696357727051,0.23485752034430368,0.035673993347252395
141,36,45,10.0,6.355926513671875,0.211097497100046,0.035673993347252395
141,36,41,10.0,6.106457710266113,0.21562462183312067,0.035673993347252395
141,36,38,10.0,2.0,0.9571392094599251,0.8032958770042499
141,37,11,10.0,3.811537027359009,0.2757308478211489,0.035673993347252395
141,38,47,10.0,2.315185785293579,0.4579713193254689,0.035673993347252395
141,38,40,10.0,2.481250524520874,0.4376953688773368,0.035673993347252395
141,38,36,10.0,2.0,0.9571392094599251,0.8032958770042499
141,40,47,0.0,0.0,1.0,1.0
141,40,11,10.0,6.183066368103027,0.19086680922229357,0.035673993347252395
141,40,6,10.0,3.954108715057373,0.27224166658613863,0.035673993347252395
141,40,48,10.0,4.147189617156982,0.25542575457491684,0.035673993347252395
141,40,45,10.0,4.419646263122559,0.23839451445744264,0.035673993347252395
141,40,41,10.0,4.644084453582764,0.21943473473539485,0.035673993347252395
141,40,38,10.0,2.481250524520874,0.4376953688773368,0.035673993347252395
141,40,36,10.0,4.24995756149292,0.27197271478427926,0.035673993347252395
141,41,47,10.0,4.279099941253662,0.23948757625960285,0.035673993347252395
141,41,40,10.0,4.644084453582764,0.21943473473539485,0.035673993347252395
141,41,36,10.0,6.106457710266113,0.21562462183312067,0.035673993347252395
141,45,47,10.0,4.0684494972229,0.258653160001391,0.035673993347252395
141,45,40,10.0,4.419646263122559,0.23839451445744264,0.035673993347252395
141,45,36,10.0,6.355926513671875,0.211097497100046,0.035673993347252395
141,47,40,0.0,0.0,1.0,1.0
141,47,11,10.0,5.875117301940918,0.16980913804682138,0.035673993347252395
141,47,6,10.0,3.5771901607513428,0.29859491089652945,0.035673993347252395
141,47,48,10.0,3.803142786026001,0.2777016456029139,0.035673993347252395
141,47,45,10.0,4.0684494972229,0.258653160001391,0.035673993347252395
141,47,41,10.0,4.279099941253662,0.23948757625960285,0.035673993347252395
141,47,38,10.0,2.315185785293579,0.4579713193254689,0.035673993347252395
141,47,36,10.0,3.9788498878479004,0.2750412729868476,0.035673993347252395
141,48,47,10.0,3.803142786026001,0.2777016456029139,0.035673993347252395
141,48,40,10.0,4.147189617156982,0.25542575457491684,0.035673993347252395
141,48,36,10.0,5.991696357727051,0.23485752034430368,0.035673993347252395
141,49,51,0.0,0.0,1.0,1.0
141,51,49,0.0,0.0,1.0,1.0
141,51,52,10.0,3.791309356689453,1.0,1.0
141,51,53,10.0,5.25410795211792,0.1737435358036554,0.035673993347252395
141,52,51,10.0,3.791309356689453,1.0,1.0
141,53,51,10.0,5.25410795211792,0.1737435358036554,0.035673993347252395
142,6,47,10.0,3.626002311706543,0.2912410182335307,0.035673993347252395
142,6,40,10.0,3.903195381164551,0.26354351459573844,0.035673993347252395
142,6,36,10.0,5.493851184844971,0.32328254302519455,0.035673993347252395
142,11,47,10.0,5.720016956329346,0.16980913804682138,0.035673993347252395
142,11,40,10.0,5.9308977127075195,0.19086680922229357,0.035673993347252395
142,11,37,10.0,3.864990234375,0.2703738569209376,0.035673993347252395
142,36,47,10.0,3.9320731163024902,0.2750412729868476,0.035673993347252395
142,36,40,10.0,4.1364569664001465,0.27197271478427926,0.035673993347252395
142,36,6,10.0,5.493851184844971,0.32328254302519455,0.035673993347252395
142,36,48,10.0,5.87550687789917,0.24522360476382737,0.035673993347252395
142,36,45,10.0,6.232864856719971,0.211097497100046,0.035673993347252395
142,36,41,10.0,5.979991912841797,0.2230345299675293,0.035673993347252395
142,36,38,10.0,2.0,0.9656211298376054,0.8395253287283501
142,37,11,10.0,3.864990234375,0.2703738569209376,0.035673993347252395
142,38,47,10.0,2.342846155166626,0.45132140696559975,0.035673993347252395
142,38,40,10.0,2.478696346282959,0.42588312300976805,0.035673993347252395
142,38,36,10.0,2.0,0.9656211298376054,0.8395253287283501
142,40,47,0.0,0.0,1.0,1.0
142,40,11,10.0,5.9308977127075195,0.19086680922229357,0.035673993347252395
142,40,6,10.0,3.903195381164551,0.26354351459573844,0.035673993347252395
142,40,48,10.0,4.094470500946045,0.24770631004844962,0.035673993347252395
142,40,45,10.0,4.307159423828125,0.23839451445744264,0.035673993347252395
142,40,41,10.0,4.550101280212402,0.21828114640517451,0.035673993347252395
142,40,38,10.0,2.478696346282959,0.42588312300976805,0.035673993347252395
142,40,36,10.0,4.1364569664001465,0.27197271478427926,0.035673993347252395
142,41,47,10.0,4.287761211395264,0.23644274687916994,0.035673993347252395
142,41,40,10.0,4.550101280212402,0.21828114640517451,0.035673993347252395
142,41,36,10.0,5.979991912841797,0.2230345299675293,0.035673993347252395
142,45,47,10.0,4.056801795959473,0.2569323370537898,0.035673993347252395
142,45,40,10.0,4.307159423828125,0.23839451445744264,0.035673993347252395
142,45,36,10.0,6.232864856719971,0.211097497100046,0.035673993347252395
142,47,40,0.0,0.0,1.0,1.0
142,47,11,10.0,5.720016956329346,0.16980913804682138,0.035673993347252395
142,47,6,10.0,3.626002311706543,0.2912410182335307,0.035673993347252395
142,47,48,10.0,3.8436238765716553,0.2714223201417869,0.035673993347252395
142,47,45,10.0,4.056801795959473,0.2569323370537898,0.035673993347252395
142,47,41,10.0,4.287761211395264,0.23644274687916994,0.035673993347252395
142,47,38,10.0,2.342846155166626,0.45132140696559975,0.035673993347252395
142,47,36,10.0,3.9320731163024902,0.2750412729868476,0.035673993347252395
142,48,47,10.0,3.8436238765716553,0.2714223201417869,0.035673993347252395
142,48,40,10.0,4.094470500946045,0.24770631004844962,0.035673993347252395
142,48,36,10.0,5.87550687789917,0.24522360476382737,0.035673993347252395
142,49,51,0.0,0.0,1.0,1.0
142,51,49,0.0,0.0,1.0,1.0
142,51,52,10.0,3.795947313308716,1.0,1.0
142,51,53,10.0,5.258177280426025,0.1737435358036554,0.035673993347252395
142,52,51,10.0,3.795947313308716,1.0,1.0
142,53,51,10.0,5.258177280426025,0.1737435358036554,0.035673993347252395
143,6,47,10.0,3.700812339782715,0.2816806759721233,0.035673993347252395
143,6,36,10.0,5.324531555175781,0.33828412187039425,0.035673993347252395
143,11,47,10.0,5.586928367614746,0.16980913804682138,0.035673993347252395
143,11,37,10.0,3.923848867416382,0.26467745584363717,0.035673993347252395
143,36,45,10.0,6.103677749633789,0.211097497100046,0.035673993347252395
143,36,47,10.0,3.899768114089966,0.2750412729868476,0.035673993347252395
143,36,41,10.0,5.850716590881348,0.23020158234003246,0.035673993347252395
